"Session_ID","Round","Algorithm_Used","Arm","Device_Type","Time_of_Day","Reward","True_CTR","Cumulative_Reward","Regret","Cumulative_Regret"
1677,1677,"Random (Pure Exploration)","Ad_D","Tablet","Afternoon",0,0.1,151,0.02,55.4700000000002
1678,1678,"Random (Pure Exploration)","Ad_C","Desktop","Morning",0,0.12,151,0,55.4700000000002
1679,1679,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",0,0.12,151,0,55.4700000000002
1680,1680,"Random (Pure Exploration)","Ad_D","Tablet","Evening",1,0.1,152,0.02,55.4900000000002
1681,1681,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",0,0.05,152,0.07,55.5600000000002
1682,1682,"Random (Pure Exploration)","Ad_A","Mobile","Morning",0,0.05,152,0.07,55.6300000000002
1683,1683,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,152,0.02,55.6500000000002
1684,1684,"Random (Pure Exploration)","Ad_C","Mobile","Evening",0,0.12,152,0,55.6500000000002
1685,1685,"Random (Pure Exploration)","Ad_A","Tablet","Evening",0,0.05,152,0.07,55.7200000000002
1686,1686,"Random (Pure Exploration)","Ad_B","Tablet","Afternoon",0,0.08,152,0.04,55.7600000000002
1687,1687,"Random (Pure Exploration)","Ad_C","Mobile","Morning",0,0.12,152,0,55.7600000000002
1688,1688,"Random (Pure Exploration)","Ad_D","Desktop","Morning",0,0.1,152,0.02,55.7800000000002
1689,1689,"Random (Pure Exploration)","Ad_C","Tablet","Afternoon",0,0.12,152,0,55.7800000000002
1690,1690,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,152,0.02,55.8000000000003
1691,1691,"Random (Pure Exploration)","Ad_C","Tablet","Afternoon",1,0.12,153,0,55.8000000000003
1692,1692,"Random (Pure Exploration)","Ad_D","Desktop","Morning",0,0.1,153,0.02,55.8200000000003
1693,1693,"Random (Pure Exploration)","Ad_A","Desktop","Evening",0,0.05,153,0.07,55.8900000000003
1694,1694,"Random (Pure Exploration)","Ad_A","Desktop","Morning",0,0.05,153,0.07,55.9600000000003
1695,1695,"Random (Pure Exploration)","Ad_A","Desktop","Morning",0,0.05,153,0.07,56.0300000000003
1696,1696,"Random (Pure Exploration)","Ad_A","Desktop","Morning",0,0.05,153,0.07,56.1000000000003
1697,1697,"Random (Pure Exploration)","Ad_B","Tablet","Afternoon",0,0.08,153,0.04,56.1400000000003
1698,1698,"Random (Pure Exploration)","Ad_B","Desktop","Afternoon",0,0.08,153,0.04,56.1800000000003
1699,1699,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,153,0.04,56.2200000000003
1700,1700,"Random (Pure Exploration)","Ad_C","Tablet","Afternoon",0,0.12,153,0,56.2200000000003
1701,1701,"Random (Pure Exploration)","Ad_A","Desktop","Morning",1,0.05,154,0.07,56.2900000000003
1702,1702,"Random (Pure Exploration)","Ad_C","Mobile","Morning",0,0.12,154,0,56.2900000000003
1703,1703,"Random (Pure Exploration)","Ad_C","Mobile","Morning",0,0.12,154,0,56.2900000000003
1704,1704,"Random (Pure Exploration)","Ad_D","Mobile","Afternoon",0,0.1,154,0.02,56.3100000000003
1705,1705,"Random (Pure Exploration)","Ad_B","Tablet","Evening",0,0.08,154,0.04,56.3500000000003
1706,1706,"Random (Pure Exploration)","Ad_D","Desktop","Morning",0,0.1,154,0.02,56.3700000000003
1707,1707,"Random (Pure Exploration)","Ad_A","Tablet","Morning",0,0.05,154,0.07,56.4400000000003
1708,1708,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",0,0.12,154,0,56.4400000000003
1709,1709,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",1,0.05,155,0.07,56.5100000000003
1710,1710,"Random (Pure Exploration)","Ad_D","Desktop","Afternoon",0,0.1,155,0.02,56.5300000000003
1711,1711,"Random (Pure Exploration)","Ad_C","Desktop","Afternoon",0,0.12,155,0,56.5300000000003
1712,1712,"Random (Pure Exploration)","Ad_D","Desktop","Afternoon",0,0.1,155,0.02,56.5500000000003
1713,1713,"Random (Pure Exploration)","Ad_B","Tablet","Afternoon",0,0.08,155,0.04,56.5900000000003
1714,1714,"Random (Pure Exploration)","Ad_C","Tablet","Evening",1,0.12,156,0,56.5900000000003
1715,1715,"Random (Pure Exploration)","Ad_A","Desktop","Morning",0,0.05,156,0.07,56.6600000000003
1716,1716,"Random (Pure Exploration)","Ad_D","Tablet","Evening",0,0.1,156,0.02,56.6800000000003
1717,1717,"Random (Pure Exploration)","Ad_B","Tablet","Morning",0,0.08,156,0.04,56.7200000000003
1718,1718,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",1,0.12,157,0,56.7200000000003
1719,1719,"Random (Pure Exploration)","Ad_D","Desktop","Evening",0,0.1,157,0.02,56.7400000000003
1720,1720,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",0,0.12,157,0,56.7400000000003
1721,1721,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,157,0.04,56.7800000000003
1722,1722,"Random (Pure Exploration)","Ad_A","Tablet","Afternoon",0,0.05,157,0.07,56.8500000000003
1723,1723,"Random (Pure Exploration)","Ad_C","Mobile","Morning",0,0.12,157,0,56.8500000000003
1724,1724,"Random (Pure Exploration)","Ad_C","Tablet","Evening",0,0.12,157,0,56.8500000000003
1725,1725,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,157,0.07,56.9200000000003
1726,1726,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,157,0.02,56.9400000000003
1727,1727,"Random (Pure Exploration)","Ad_A","Mobile","Morning",0,0.05,157,0.07,57.0100000000003
1728,1728,"Random (Pure Exploration)","Ad_D","Mobile","Afternoon",0,0.1,157,0.02,57.0300000000003
1729,1729,"Random (Pure Exploration)","Ad_D","Tablet","Evening",0,0.1,157,0.02,57.0500000000003
1730,1730,"Random (Pure Exploration)","Ad_B","Tablet","Morning",0,0.08,157,0.04,57.0900000000003
1731,1731,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",1,0.05,158,0.07,57.1600000000003
1732,1732,"Random (Pure Exploration)","Ad_D","Tablet","Morning",0,0.1,158,0.02,57.1800000000003
1733,1733,"Random (Pure Exploration)","Ad_C","Desktop","Afternoon",0,0.12,158,0,57.1800000000003
1734,1734,"Random (Pure Exploration)","Ad_B","Desktop","Evening",1,0.08,159,0.04,57.2200000000003
1735,1735,"Random (Pure Exploration)","Ad_D","Desktop","Morning",1,0.1,160,0.02,57.2400000000003
1736,1736,"Random (Pure Exploration)","Ad_D","Tablet","Morning",1,0.1,161,0.02,57.2600000000003
1737,1737,"Random (Pure Exploration)","Ad_D","Mobile","Evening",0,0.1,161,0.02,57.2800000000003
1738,1738,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,161,0.04,57.3200000000003
1739,1739,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",0,0.12,161,0,57.3200000000003
1740,1740,"Random (Pure Exploration)","Ad_C","Desktop","Evening",1,0.12,162,0,57.3200000000003
1741,1741,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,162,0.07,57.3900000000003
1742,1742,"Random (Pure Exploration)","Ad_D","Tablet","Afternoon",1,0.1,163,0.02,57.4100000000003
1743,1743,"Random (Pure Exploration)","Ad_B","Desktop","Evening",0,0.08,163,0.04,57.4500000000003
1744,1744,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",1,0.12,164,0,57.4500000000003
1745,1745,"Random (Pure Exploration)","Ad_A","Desktop","Morning",0,0.05,164,0.07,57.5200000000003
1746,1746,"Random (Pure Exploration)","Ad_A","Desktop","Morning",1,0.05,165,0.07,57.5900000000003
1747,1747,"Random (Pure Exploration)","Ad_B","Tablet","Evening",0,0.08,165,0.04,57.6300000000003
1748,1748,"Random (Pure Exploration)","Ad_B","Desktop","Afternoon",0,0.08,165,0.04,57.6700000000003
1749,1749,"Random (Pure Exploration)","Ad_D","Desktop","Evening",0,0.1,165,0.02,57.6900000000003
1750,1750,"Random (Pure Exploration)","Ad_B","Tablet","Morning",0,0.08,165,0.04,57.7300000000003
1751,1751,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,165,0.02,57.7500000000003
1752,1752,"Random (Pure Exploration)","Ad_B","Tablet","Morning",1,0.08,166,0.04,57.7900000000003
1753,1753,"Random (Pure Exploration)","Ad_A","Desktop","Evening",0,0.05,166,0.07,57.8600000000003
1754,1754,"Random (Pure Exploration)","Ad_D","Desktop","Afternoon",0,0.1,166,0.02,57.8800000000003
1755,1755,"Random (Pure Exploration)","Ad_B","Tablet","Afternoon",0,0.08,166,0.04,57.9200000000003
1756,1756,"Random (Pure Exploration)","Ad_B","Desktop","Afternoon",1,0.08,167,0.04,57.9600000000003
1757,1757,"Random (Pure Exploration)","Ad_A","Tablet","Morning",0,0.05,167,0.07,58.0300000000003
1758,1758,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,167,0.07,58.1000000000003
1759,1759,"Random (Pure Exploration)","Ad_B","Tablet","Afternoon",0,0.08,167,0.04,58.1400000000003
1760,1760,"Random (Pure Exploration)","Ad_D","Desktop","Evening",0,0.1,167,0.02,58.1600000000003
1761,1761,"Random (Pure Exploration)","Ad_B","Desktop","Evening",0,0.08,167,0.04,58.2000000000003
1762,1762,"Random (Pure Exploration)","Ad_A","Tablet","Morning",0,0.05,167,0.07,58.2700000000003
1763,1763,"Random (Pure Exploration)","Ad_B","Mobile","Morning",0,0.08,167,0.04,58.3100000000003
1764,1764,"Random (Pure Exploration)","Ad_A","Mobile","Evening",0,0.05,167,0.07,58.3800000000003
1765,1765,"Random (Pure Exploration)","Ad_B","Mobile","Evening",0,0.08,167,0.04,58.4200000000003
1766,1766,"Random (Pure Exploration)","Ad_D","Tablet","Afternoon",0,0.1,167,0.02,58.4400000000003
1767,1767,"Random (Pure Exploration)","Ad_D","Desktop","Evening",0,0.1,167,0.02,58.4600000000003
1768,1768,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,167,0.07,58.5300000000003
1769,1769,"Random (Pure Exploration)","Ad_B","Desktop","Evening",0,0.08,167,0.04,58.5700000000003
1770,1770,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,167,0.04,58.6100000000003
1771,1771,"Random (Pure Exploration)","Ad_D","Tablet","Evening",1,0.1,168,0.02,58.6300000000003
1772,1772,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,168,0.02,58.6500000000003
1773,1773,"Random (Pure Exploration)","Ad_A","Desktop","Morning",0,0.05,168,0.07,58.7200000000003
1774,1774,"Random (Pure Exploration)","Ad_A","Mobile","Evening",0,0.05,168,0.07,58.7900000000003
1775,1775,"Random (Pure Exploration)","Ad_D","Mobile","Afternoon",0,0.1,168,0.02,58.8100000000003
1776,1776,"Random (Pure Exploration)","Ad_D","Mobile","Afternoon",0,0.1,168,0.02,58.8300000000003
1777,1777,"Random (Pure Exploration)","Ad_D","Tablet","Afternoon",0,0.1,168,0.02,58.8500000000003
1778,1778,"Random (Pure Exploration)","Ad_C","Mobile","Evening",0,0.12,168,0,58.8500000000003
1779,1779,"Random (Pure Exploration)","Ad_C","Desktop","Afternoon",0,0.12,168,0,58.8500000000003
1780,1780,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,168,0.07,58.9200000000003
1781,1781,"Random (Pure Exploration)","Ad_D","Desktop","Afternoon",1,0.1,169,0.02,58.9400000000003
1782,1782,"Random (Pure Exploration)","Ad_A","Mobile","Evening",0,0.05,169,0.07,59.0100000000003
1783,1783,"Random (Pure Exploration)","Ad_B","Tablet","Evening",0,0.08,169,0.04,59.0500000000003
1784,1784,"Random (Pure Exploration)","Ad_C","Desktop","Evening",1,0.12,170,0,59.0500000000003
1785,1785,"Random (Pure Exploration)","Ad_D","Desktop","Afternoon",0,0.1,170,0.02,59.0700000000003
1786,1786,"Random (Pure Exploration)","Ad_A","Tablet","Afternoon",0,0.05,170,0.07,59.1400000000003
1787,1787,"Random (Pure Exploration)","Ad_D","Mobile","Evening",0,0.1,170,0.02,59.1600000000003
1788,1788,"Random (Pure Exploration)","Ad_B","Mobile","Evening",0,0.08,170,0.04,59.2000000000003
1789,1789,"Random (Pure Exploration)","Ad_C","Tablet","Afternoon",0,0.12,170,0,59.2000000000003
1790,1790,"Random (Pure Exploration)","Ad_C","Desktop","Morning",1,0.12,171,0,59.2000000000003
1791,1791,"Random (Pure Exploration)","Ad_C","Mobile","Morning",0,0.12,171,0,59.2000000000003
1792,1792,"Random (Pure Exploration)","Ad_C","Desktop","Evening",0,0.12,171,0,59.2000000000003
1793,1793,"Random (Pure Exploration)","Ad_C","Tablet","Evening",0,0.12,171,0,59.2000000000003
1794,1794,"Random (Pure Exploration)","Ad_C","Mobile","Evening",0,0.12,171,0,59.2000000000003
1795,1795,"Random (Pure Exploration)","Ad_C","Mobile","Morning",0,0.12,171,0,59.2000000000003
1796,1796,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,171,0.07,59.2700000000003
1797,1797,"Random (Pure Exploration)","Ad_B","Mobile","Evening",0,0.08,171,0.04,59.3100000000003
1798,1798,"Random (Pure Exploration)","Ad_A","Desktop","Evening",0,0.05,171,0.07,59.3800000000003
1799,1799,"Random (Pure Exploration)","Ad_A","Mobile","Morning",1,0.05,172,0.07,59.4500000000003
1800,1800,"Random (Pure Exploration)","Ad_D","Tablet","Morning",1,0.1,173,0.02,59.4700000000003
1801,1801,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,173,0.04,59.5100000000003
1802,1802,"Random (Pure Exploration)","Ad_B","Desktop","Evening",0,0.08,173,0.04,59.5500000000003
1803,1803,"Random (Pure Exploration)","Ad_B","Tablet","Evening",0,0.08,173,0.04,59.5900000000003
1804,1804,"Random (Pure Exploration)","Ad_C","Tablet","Afternoon",0,0.12,173,0,59.5900000000003
1805,1805,"Random (Pure Exploration)","Ad_B","Tablet","Evening",0,0.08,173,0.04,59.6300000000003
1806,1806,"Random (Pure Exploration)","Ad_C","Desktop","Evening",0,0.12,173,0,59.6300000000003
1807,1807,"Random (Pure Exploration)","Ad_D","Tablet","Morning",0,0.1,173,0.02,59.6500000000003
1808,1808,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",0,0.05,173,0.07,59.7200000000003
1809,1809,"Random (Pure Exploration)","Ad_B","Tablet","Evening",0,0.08,173,0.04,59.7600000000003
1810,1810,"Random (Pure Exploration)","Ad_D","Desktop","Morning",0,0.1,173,0.02,59.7800000000003
1811,1811,"Random (Pure Exploration)","Ad_C","Desktop","Afternoon",0,0.12,173,0,59.7800000000003
1812,1812,"Random (Pure Exploration)","Ad_B","Desktop","Evening",0,0.08,173,0.04,59.8200000000003
1813,1813,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",0,0.12,173,0,59.8200000000003
1814,1814,"Random (Pure Exploration)","Ad_D","Desktop","Evening",0,0.1,173,0.02,59.8400000000003
1815,1815,"Random (Pure Exploration)","Ad_A","Desktop","Evening",0,0.05,173,0.07,59.9100000000003
1816,1816,"Random (Pure Exploration)","Ad_A","Tablet","Morning",0,0.05,173,0.07,59.9800000000003
1817,1817,"Random (Pure Exploration)","Ad_D","Tablet","Morning",0,0.1,173,0.02,60.0000000000003
1818,1818,"Random (Pure Exploration)","Ad_A","Tablet","Morning",0,0.05,173,0.07,60.0700000000003
1819,1819,"Random (Pure Exploration)","Ad_D","Desktop","Afternoon",0,0.1,173,0.02,60.0900000000003
1820,1820,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,173,0.04,60.1300000000003
1821,1821,"Random (Pure Exploration)","Ad_C","Tablet","Afternoon",0,0.12,173,0,60.1300000000003
1822,1822,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,173,0.04,60.1700000000003
1823,1823,"Random (Pure Exploration)","Ad_A","Desktop","Morning",0,0.05,173,0.07,60.2400000000003
1824,1824,"Random (Pure Exploration)","Ad_A","Mobile","Morning",0,0.05,173,0.07,60.3100000000003
1825,1825,"Random (Pure Exploration)","Ad_D","Mobile","Evening",0,0.1,173,0.02,60.3300000000003
1826,1826,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",0,0.12,173,0,60.3300000000003
1827,1827,"Random (Pure Exploration)","Ad_D","Mobile","Evening",1,0.1,174,0.02,60.3500000000003
1828,1828,"Random (Pure Exploration)","Ad_B","Tablet","Morning",0,0.08,174,0.04,60.3900000000003
1829,1829,"Random (Pure Exploration)","Ad_B","Mobile","Morning",0,0.08,174,0.04,60.4300000000003
1830,1830,"Random (Pure Exploration)","Ad_B","Mobile","Morning",0,0.08,174,0.04,60.4700000000003
1831,1831,"Random (Pure Exploration)","Ad_B","Tablet","Morning",0,0.08,174,0.04,60.5100000000003
1832,1832,"Random (Pure Exploration)","Ad_C","Tablet","Evening",0,0.12,174,0,60.5100000000003
1833,1833,"Random (Pure Exploration)","Ad_B","Desktop","Evening",0,0.08,174,0.04,60.5500000000003
1834,1834,"Random (Pure Exploration)","Ad_B","Tablet","Morning",0,0.08,174,0.04,60.5900000000003
1835,1835,"Random (Pure Exploration)","Ad_D","Tablet","Afternoon",0,0.1,174,0.02,60.6100000000003
1836,1836,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",0,0.05,174,0.07,60.6800000000003
1837,1837,"Random (Pure Exploration)","Ad_A","Tablet","Afternoon",0,0.05,174,0.07,60.7500000000003
1838,1838,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,174,0.02,60.7700000000004
1839,1839,"Random (Pure Exploration)","Ad_B","Desktop","Afternoon",0,0.08,174,0.04,60.8100000000004
1840,1840,"Random (Pure Exploration)","Ad_B","Tablet","Afternoon",1,0.08,175,0.04,60.8500000000003
1841,1841,"Random (Pure Exploration)","Ad_C","Desktop","Evening",0,0.12,175,0,60.8500000000003
1842,1842,"Random (Pure Exploration)","Ad_C","Desktop","Afternoon",1,0.12,176,0,60.8500000000003
1843,1843,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,176,0.07,60.9200000000003
1844,1844,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,176,0.04,60.9600000000003
1845,1845,"Random (Pure Exploration)","Ad_C","Desktop","Afternoon",0,0.12,176,0,60.9600000000003
1846,1846,"Random (Pure Exploration)","Ad_C","Desktop","Afternoon",0,0.12,176,0,60.9600000000003
1847,1847,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,176,0.07,61.0300000000003
1848,1848,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,176,0.04,61.0700000000003
1849,1849,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",0,0.05,176,0.07,61.1400000000003
1850,1850,"Random (Pure Exploration)","Ad_D","Desktop","Evening",1,0.1,177,0.02,61.1600000000004
1851,1851,"Random (Pure Exploration)","Ad_A","Mobile","Evening",0,0.05,177,0.07,61.2300000000004
1852,1852,"Random (Pure Exploration)","Ad_A","Mobile","Morning",0,0.05,177,0.07,61.3000000000004
1853,1853,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,177,0.07,61.3700000000004
1854,1854,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,177,0.04,61.4100000000004
1855,1855,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",0,0.12,177,0,61.4100000000004
1856,1856,"Random (Pure Exploration)","Ad_C","Tablet","Morning",0,0.12,177,0,61.4100000000004
1857,1857,"Random (Pure Exploration)","Ad_C","Tablet","Afternoon",0,0.12,177,0,61.4100000000004
1858,1858,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,177,0.04,61.4500000000004
1859,1859,"Random (Pure Exploration)","Ad_B","Mobile","Morning",0,0.08,177,0.04,61.4900000000004
1860,1860,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",0,0.05,177,0.07,61.5600000000004
1861,1861,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,177,0.02,61.5800000000004
1862,1862,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",0,0.12,177,0,61.5800000000004
1863,1863,"Random (Pure Exploration)","Ad_A","Mobile","Morning",0,0.05,177,0.07,61.6500000000004
1864,1864,"Random (Pure Exploration)","Ad_C","Desktop","Morning",1,0.12,178,0,61.6500000000004
1865,1865,"Random (Pure Exploration)","Ad_A","Mobile","Evening",0,0.05,178,0.07,61.7200000000004
1866,1866,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,178,0.02,61.7400000000004
1867,1867,"Random (Pure Exploration)","Ad_C","Mobile","Evening",0,0.12,178,0,61.7400000000004
1868,1868,"Random (Pure Exploration)","Ad_D","Tablet","Afternoon",0,0.1,178,0.02,61.7600000000004
1869,1869,"Random (Pure Exploration)","Ad_D","Tablet","Evening",0,0.1,178,0.02,61.7800000000004
1870,1870,"Random (Pure Exploration)","Ad_D","Mobile","Evening",0,0.1,178,0.02,61.8000000000004
1871,1871,"Random (Pure Exploration)","Ad_D","Tablet","Morning",0,0.1,178,0.02,61.8200000000004
1872,1872,"Random (Pure Exploration)","Ad_B","Tablet","Afternoon",0,0.08,178,0.04,61.8600000000004
1873,1873,"Random (Pure Exploration)","Ad_A","Mobile","Morning",0,0.05,178,0.07,61.9300000000004
1874,1874,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",0,0.05,178,0.07,62.0000000000004
1875,1875,"Random (Pure Exploration)","Ad_C","Desktop","Afternoon",0,0.12,178,0,62.0000000000004
1876,1876,"Random (Pure Exploration)","Ad_C","Desktop","Evening",0,0.12,178,0,62.0000000000004
1877,1877,"Random (Pure Exploration)","Ad_B","Desktop","Afternoon",0,0.08,178,0.04,62.0400000000004
1878,1878,"Random (Pure Exploration)","Ad_C","Tablet","Evening",0,0.12,178,0,62.0400000000004
1879,1879,"Random (Pure Exploration)","Ad_B","Mobile","Evening",0,0.08,178,0.04,62.0800000000004
